evolution_tree_id,pokemon_form_id,text_markup,text_html,grid_column,grid_row
456,1285,{Metal Alloy;ITEM;metal-alloy},"<a href=""/items/metal-alloy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Metal Alloy</span><img src=""https://cdn.pokedb.org/f0a8e085808c3275526fa7d89ef4e4193cf386ae2b693f8ca85894d7fc074499w20h20"" width=""20"" height=""20"" alt=""Item Icon for Metal Alloy"" style=""width: 20px; height: 20px""></a>",2,1
457,1122,,,1,1
457,1123,{Lv. 50;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 50</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
457,1124,{Lv. 60;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 60</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
458,1125,,,1,1
459,1127,,,1,1
460,1129,,,1,1
461,1131,,,1,1 / span 2
461,1132,Use {Scroll of Darkness;ITEM;scroll-of-darkness},"Use <a href=""/items/scroll-of-darkness"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Scroll of Darkness</span><img src=""https://cdn.pokedb.org/6211e907b4ca98db47978bbabff3ce27d06c672019fd88727fe5dbfd60d56a31w20h20"" width=""20"" height=""20"" alt=""Item Icon for Scroll of Darkness"" style=""width: 20px; height: 20px""></a>",2,1
461,1133,Use {Scroll of Waters;ITEM;scroll-of-waters},"Use <a href=""/items/scroll-of-waters"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Scroll of Waters</span><img src=""https://cdn.pokedb.org/25192e8c1331a22e38ecddb1708950a1f32c638ec29fbc792c44f28c4f79d667w20h20"" width=""20"" height=""20"" alt=""Item Icon for Scroll of Waters"" style=""width: 20px; height: 20px""></a>",2,2
462,1134,,,1,1
463,1136,,,1,1
464,1137,,,1,1
465,1138,,,1,1
466,1139,,,1,1
467,1140,,,1,1
468,1150,,,1,1
469,1152,,,1,1
469,1153,{Lv. 16;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 16</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
469,1154,{Lv. 36;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 36</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
470,1155,,,1,1
470,1156,{Lv. 16;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 16</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
470,1157,{Lv. 36;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 36</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
471,1158,,,1,1
471,1159,{Lv. 16;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 16</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
471,1160,{Lv. 36;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 36</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
472,1161,,,1,1 / span 2
472,1162,{Lv. 18;ITEM;rare-candy}<br/>{male;GENDER;MALE},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 18</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a><br><span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">male</span><img src=""https://cdn.pokedb.org/cdn_assets/pokemon_assets/gender/genderM.webp"" width=""24"" height=""24"" alt=""stat img"" style=""width: 24px; height: 24px""></span>",2,1
472,1163,{Lv. 18;ITEM;rare-candy}<br/>{female;GENDER;FEMALE},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 18</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a><br><span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">female</span><img src=""https://cdn.pokedb.org/cdn_assets/pokemon_assets/gender/genderF.webp"" width=""24"" height=""24"" alt=""stat img"" style=""width: 24px; height: 24px""></span>",2,2
473,1164,,,1,1
473,1165,{Lv. 15;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 15</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
474,1166,,,1,1
474,1167,{Lv. 24;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 24</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
475,1168,,,1,1
475,1169,{Lv. 18;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 18</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
475,1170,{Lv. Up;ITEM;rare-candy} while outside of its Poké Ball after walking 1000 steps with the Let's Go! Feature,"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. Up</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a> while outside of its Poké Ball after walking 1000 steps with the Let's Go! Feature",3,1
476,1171,,,1,1 / span 2
476,1172,{Lv. 25;ITEM;rare-candy}<br/>1%  chance,"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 25</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a><br>1%  chance",2,1
476,1173,{Lv. 25;ITEM;rare-candy}<br/>99%  chance,"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 25</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a><br>99%  chance",2,2
477,1174,,,1,1
477,1175,{Lv. 26;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 26</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
478,1176,,,1,1
478,1177,{Lv. 25;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 25</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
478,1178,{Lv. 35;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 35</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
479,1179,,,1,1
480,1183,,,1,1
480,1184,{Lv. 24;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 24</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
480,1185,{Lv. 38;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 38</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
481,1186,,,1,1 / span 2
481,1187,{Auspicious Armor;ITEM;auspicious-armor},"<a href=""/items/auspicious-armor"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Auspicious Armor</span><img src=""https://cdn.pokedb.org/9688bdb5c0da31975703700439576b0c260eb782c0fa95e5d77d4095ae18be86w20h20"" width=""20"" height=""20"" alt=""Item Icon for Auspicious Armor"" style=""width: 20px; height: 20px""></a>",2,1
481,1188,{Malicious Armor;ITEM;malicious-armor},"<a href=""/items/malicious-armor"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Malicious Armor</span><img src=""https://cdn.pokedb.org/c065b44908aba95045deaa00961379db46b9f9c7b252affc9edafe15df1de8a1w20h20"" width=""20"" height=""20"" alt=""Item Icon for Malicious Armor"" style=""width: 20px; height: 20px""></a>",2,2
482,1189,,,1,1
482,1190,{Thunder Stone;ITEM;thunder-stone},"<a href=""/items/thunder-stone"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Thunder Stone</span><img src=""https://cdn.pokedb.org/c64cc6584539e36f1e5d9b9279e58937ad9026f3105a1422f5086c15b735d2f7w20h20"" width=""20"" height=""20"" alt=""Item Icon for Thunder Stone"" style=""width: 20px; height: 20px""></a>",2,1
483,1191,,,1,1
483,1192,{Lv. 25;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 25</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
484,1193,,,1,1
484,1194,{Lv. 30;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 30</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
485,1195,,,1,1
485,1196,{Lv. 28;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 28</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
486,1198,{Lv. Up;ITEM;rare-candy} while outside of its Poké Ball after walking 1000 steps with the Let's Go! Feature,"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. Up</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a> while outside of its Poké Ball after walking 1000 steps with the Let's Go! Feature",2,1
487,1199,,,1,1
487,1200,{Lv. 30;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 30</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
488,1201,,,1,1
489,1202,,,1,1
489,1203,{Fire Stone;ITEM;fire-stone},"<a href=""/items/fire-stone"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Fire Stone</span><img src=""https://cdn.pokedb.org/d9b8cf42637b5907cb87a1bfe4b0794e8daa33d0d49314b64dbf18ec5f2ce2dcw20h20"" width=""20"" height=""20"" alt=""Item Icon for Fire Stone"" style=""width: 20px; height: 20px""></a>",2,1
490,1204,,,1,1
490,1205,{Lv. Up;ITEM;rare-candy} while outside of its Poké Ball after walking 1000 steps with the Let's Go! Feature,"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. Up</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a> while outside of its Poké Ball after walking 1000 steps with the Let's Go! Feature",2,1
491,1206,,,1,1
491,1207,{Lv. 35;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 35</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
492,1208,,,1,1
492,1209,{Lv. 24;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 24</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
492,1210,{Lv. 38;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 38</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
493,1211,,,1,1
493,1212,{Lv. 26;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 26</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
494,1213,,,1,1
495,1214,,,1,1
495,1215,{Lv. 38;ITEM;rare-candy} while in Union Circle group,"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 38</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a> while in Union Circle group",2,1
496,1217,,,1,1
496,1218,{Lv. 40;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 40</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
497,1219,,,1,1
498,1220,,,1,1
499,1221,,,1,1
499,1222,{Lv. 35;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 35</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
500,1223,,,1,1
500,1224,{Lv. 30;ITEM;rare-candy} at night,"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 30</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a> at night",2,1
501,1225,,,1,1
502,1226,,,1,1
502,1227,{Ice Stone;ITEM;ice-stone},"<a href=""/items/ice-stone"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Ice Stone</span><img src=""https://cdn.pokedb.org/708b3dd3236a71c0a373d6903488f91f31f81eae9556649b46cadbb41afc3bcdw20h20"" width=""20"" height=""20"" alt=""Item Icon for Ice Stone"" style=""width: 20px; height: 20px""></a>",2,1
503,1228,,,1,1
504,1229,,,1,1
505,1230,,,1,1
506,1239,,,1,1
507,1240,,,1,1
508,1241,,,1,1
509,1242,,,1,1
510,1243,,,1,1
511,1244,,,1,1
512,1245,,,1,1
513,1246,,,1,1
514,1247,,,1,1
515,1248,,,1,1
516,1249,,,1,1
517,1250,,,1,1
518,1251,,,1,1
518,1252,{Lv. 35;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 35</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
518,1253,{Lv. 54;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 54</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
519,1254,,,1,1
519,1255,,,1,2
519,1256,{Lv. Up;ITEM;rare-candy} while having 999 {Gimmighoul Coins;ITEM;gimmighoul-coin},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. Up</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a> while having 999 <a href=""/items/gimmighoul-coin"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Gimmighoul Coins</span><img src=""https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45w20h20"" width=""20"" height=""20"" alt=""Item Icon for Gimmighoul Coin"" style=""width: 20px; height: 20px""></a>",2,1 / span 2
